[2484.27],2,2.0
[3200.11],3,3.0
[845.98],1,1.0
[1006.21],1,1.0
[1874.78],2,2.0
[1236.52],1,1.0
[6853.05],4,4.0
[3701.14],3,3.0
[1797.23],2,2.0
[2284.02],2,2.0
[1405.53],1,1.0
[7489.04],4,4.0
[3323.05],3,3.0
[1091.3],1,1.0
[2519.9],2,2.0
[2985.69],2,2.0
[317.02],0,0.0
[1060.12],1,1.0
[833.02],1,1.0
[1735.8],2,2.0
[1625.23],2,2.0
[1424.92],1,1.0
[507.34],1,1.0
[2778.93],2,2.0
[19317.33],4,4.0
[5427.3],4,4.0
[2927.44],2,2.0
[3479.49],3,3.0
[2997.55],2,2.0
[3770.52],3,3.0
[1869.49],2,2.0
[1337.78],1,1.0
[1963.84],2,2.0
[2192.92],2,2.0
[3538.56],3,3.0
[669.96],1,1.0
[2291.33],2,2.0
[1741.14],2,2.0
[3958.19],3,3.0
[1852.7],2,2.0
[2341.54],2,2.0
[3285.11],3,3.0
[1116.69],1,1.0
[3547.89],3,3.0
[2265.13],2,2.0
[639.91],1,1.0
[706.9],1,1.0
[3227.87],3,3.0
[3436.43],3,3.0
[3559.92],3,3.0
[3420.05],3,3.0
[1492.97],1,1.0
[3588.32],3,3.0
[510.34],1,1.0
[2642.88],2,2.0
[2695.41],2,2.0
[2855.8],2,2.0
[3382.98],3,3.0
[14495.82],4,4.0
[6015.71],4,4.0
[1238.23],1,1.0
[3991.65],3,3.0
[1124.57],1,1.0
[627.9],1,1.0
[1789.37],2,2.0
[7711.31],4,4.0
[14361.78],4,4.0
[1107.6],1,1.0
[3774.37],3,3.0
[2489.11],2,2.0
[1706.44],2,2.0
[2697.56],2,2.0
[2949.95],2,2.0
[1387.72],1,1.0
[5910.6],4,4.0
[2400.05],2,2.0
[2862.24],2,2.0
[3151.23],3,3.0
[1249.13],1,1.0
[3815.78],3,3.0
[3514.62],3,3.0
[1524.05],2,2.0
[2676.05],2,2.0
[776.67],1,1.0
[1750.19],2,2.0
[2601.3],2,2.0
[1796.92],2,2.0
[3807.84],3,3.0
[2651.22],2,2.0
[2107.37],2,2.0
[506.93],1,1.0
[7093.93],4,4.0
[3320.41],3,3.0
[2048.31],2,2.0
[17644.19],4,4.0
[2779.33],2,2.0
[2694.67],2,2.0
[2555.56],2,2.0
[1118.0],1,1.0
[1189.23],1,1.0
[2404.55],2,2.0
[2690.83],2,2.0
[3277.5],3,3.0
[3288.01],3,3.0
[2483.79],2,2.0
[2359.5],2,2.0
[2108.33],2,2.0
[1079.15],1,1.0
[1705.51],2,2.0
[2596.52],2,2.0
[1337.42],1,1.0
[7081.19],4,4.0
[2872.78],2,2.0
[1178.06],1,1.0
[2128.74],2,2.0
[2444.88],2,2.0
[2535.82],2,2.0
[1495.28],1,1.0
[3031.48],3,3.0
[1725.54],2,2.0
[3133.86],3,3.0
[3624.58],3,3.0
[2179.93],2,2.0
[5158.97],4,4.0
[2080.42],2,2.0
[2825.3],2,2.0
[1757.54],2,2.0
[1595.72],2,2.0
[2257.08],2,2.0
[2284.12],2,2.0
[1995.47],2,2.0
[6575.28],4,4.0
[2704.34],2,2.0
[811.8],1,1.0
[882.55],1,1.0
[963.26],1,1.0
[1146.51],1,1.0
[2870.86],2,2.0
[3050.27],3,3.0
[2460.12],2,2.0
[3906.53],3,3.0
[3943.41],3,3.0
[2584.1],2,2.0
[2750.09],2,2.0
[880.16],1,1.0
[5966.09],4,4.0
[2032.95],2,2.0
[1528.78],2,2.0
[3462.59],3,3.0
[414.21],0,0.0
[2824.09],2,2.0
[2250.88],2,2.0
[4994.63],3,3.0
[2639.86],2,2.0
[2168.82],2,2.0
[3891.64],3,3.0
[1322.86],1,1.0
[1465.92],1,1.0
[4719.68],3,3.0
[3343.81],3,3.0
[1751.74],2,2.0
[2272.67],2,2.0
[1621.3],2,2.0
[3993.19],3,3.0
[1639.88],2,2.0
[2056.03],2,2.0
[2519.51],2,2.0
[628.1],1,1.0
[1916.08],2,2.0
[3489.19],3,3.0
[3438.48],3,3.0
[1836.56],2,2.0
[3327.33],3,3.0
[2846.81],2,2.0
[214.21],0,0.0
[1864.54],2,2.0
[2248.78],2,2.0
[2004.91],2,2.0
[3328.08],3,3.0
[1578.67],2,2.0
[1913.0],2,2.0
[1672.3],2,2.0
[2444.05],2,2.0
[2171.4],2,2.0
[1180.59],1,1.0
[3539.79],3,3.0
[2532.65],2,2.0
[2473.36],2,2.0
[3105.46],3,3.0
[3333.66],3,3.0
[2707.87],2,2.0
[2168.01],2,2.0
[2014.47],2,2.0
[3203.26],3,3.0
[3896.12],3,3.0
[1834.14],2,2.0
[1555.44],2,2.0
[1894.18],2,2.0
[1414.01],1,1.0
[1123.28],1,1.0
[1661.46],2,2.0
[1238.38],1,1.0
[2298.9],2,2.0
[1683.55],2,2.0
[3790.11],3,3.0
[1908.29],2,2.0
[3395.0],3,3.0
[2770.09],2,2.0
[2684.86],2,2.0
[977.82],1,1.0
[2706.9],2,2.0
[3022.32],3,3.0
[2310.63],2,2.0
[2620.78],2,2.0
[1094.47],1,1.0
[6739.35],4,4.0
[1719.58],2,2.0
[1600.45],2,2.0
[2194.26],2,2.0
[1445.64],1,1.0
[3151.11],3,3.0
[3820.97],3,3.0
[3448.8],3,3.0
[1125.66],1,1.0
[1596.49],2,2.0
[3649.01],3,3.0
[1677.18],2,2.0
[4544.54],3,3.0
[12885.3],4,4.0
[3351.53],3,3.0
[3029.14],3,3.0
[1697.1],2,2.0
[1572.95],2,2.0
[7610.24],4,4.0
[1025.82],1,1.0
[3081.75],3,3.0
[1070.67],1,1.0
[3766.98],3,3.0
[3893.37],3,3.0
[852.39],1,1.0
[3211.26],3,3.0
[3612.51],3,3.0
[6047.92],4,4.0
[2389.89],2,2.0
[6325.92],4,4.0
[3231.38],3,3.0
[2048.01],2,2.0
[395.42],0,0.0
[2498.14],2,2.0
[1704.45],2,2.0
[1381.94],1,1.0
[1945.21],2,2.0
[3281.96],3,3.0
[3753.19],3,3.0
[3658.52],3,3.0
[4848.12],3,3.0
[1101.77],1,1.0
[1038.91],1,1.0
[2755.06],2,2.0
[589.65],1,1.0
[3605.13],3,3.0
[4364.69],3,3.0
[2705.33],2,2.0
[3785.41],3,3.0
[1148.13],1,1.0
[1131.71],1,1.0
[2535.98],2,2.0
[7122.07],4,4.0
[1290.48],1,1.0
[3363.34],3,3.0
[3052.65],3,3.0
[3889.53],3,3.0
[2648.75],2,2.0
[2762.2],2,2.0
[3089.49],3,3.0
[2970.39],2,2.0
[3006.7],3,3.0
[2681.29],2,2.0
[2363.79],2,2.0
[3829.33],3,3.0
[1303.8],1,1.0
[1657.51],2,2.0
[1145.95],1,1.0
[2013.26],2,2.0
[2899.89],2,2.0
[2276.73],2,2.0
[2070.79],2,2.0
[1795.8],2,2.0
[3475.01],3,3.0
[1113.47],1,1.0
[2507.89],2,2.0
[2273.54],2,2.0
[1663.2],2,2.0
[3610.43],3,3.0
[1801.74],2,2.0
[1140.33],1,1.0
[376.33],0,0.0
[2354.28],2,2.0
[2605.5],2,2.0
[1677.57],2,2.0
[3986.35],3,3.0
[3706.41],3,3.0
[800.5],1,1.0
[1758.96],2,2.0
[1209.7],1,1.0
[290.68],0,0.0
[4197.47],3,3.0
[1485.72],1,1.0
[1048.34],1,1.0
[1672.68],2,2.0
[1898.89],2,2.0
[2815.31],2,2.0
[229.45],0,0.0
[522.88],1,1.0
[2410.2],2,2.0
[1218.38],1,1.0
[3711.98],3,3.0
[7487.56],4,4.0
[116.65],0,0.0
[2842.97],2,2.0
[51.62],0,0.0
[2370.48],2,2.0
[1510.18],2,2.0
[2013.0],2,2.0
[4639.35],3,3.0
[2162.01],2,2.0
[2345.38],2,2.0
[4956.33],3,3.0
[3391.7],3,3.0
[3044.26],3,3.0
[1425.91],1,1.0
[3329.27],3,3.0
[3983.95],3,3.0
[3251.15],3,3.0
[1587.68],2,2.0
[1579.08],2,2.0
[4424.88],3,3.0
[2800.26],2,2.0
[3320.29],3,3.0
[4515.62],3,3.0
[562.73],1,1.0
[1052.69],1,1.0
[1576.31],2,2.0
[3528.7],3,3.0
[2523.58],2,2.0
[1679.3],2,2.0
[3163.48],3,3.0
[4438.81],3,3.0
[2356.08],2,2.0
[1187.0],1,1.0
[952.62],1,1.0
[3447.74],3,3.0
[1106.14],1,1.0
[3053.27],3,3.0
[3587.55],3,3.0
[2251.34],2,2.0
[3516.84],3,3.0
[427.27],0,0.0
[1962.08],2,2.0
[2437.68],2,2.0
[3649.14],3,3.0
[1362.12],1,1.0
[1476.69],1,1.0
[7361.96],4,4.0
[3562.3],3,3.0
[2357.56],2,2.0
[6042.06],4,4.0
[1830.48],2,2.0
[3490.21],3,3.0
[3603.18],3,3.0
[1619.67],2,2.0
[10166.67],4,4.0
[3707.73],3,3.0
[1441.1],1,1.0
[803.7],1,1.0
[2536.74],2,2.0
[3725.26],3,3.0
[2700.93],2,2.0
[3910.17],3,3.0
[2489.1],2,2.0
[1933.51],2,2.0
[1393.69],1,1.0
[3327.31],3,3.0
[2468.62],2,2.0
[2478.17],2,2.0
[2470.35],2,2.0
[2158.58],2,2.0
[769.22],1,1.0
[2813.22],2,2.0
[1898.29],2,2.0
[1111.6],1,1.0
[3098.94],3,3.0
[3522.08],3,3.0
[3999.62],3,3.0
[154.34],0,0.0
[6939.43],4,4.0
[6434.48],4,4.0
[3112.37],3,3.0
[1886.73],2,2.0
[2929.35],2,2.0
[1974.64],2,2.0
[2241.6],2,2.0
[1329.48],1,1.0
[3023.76],3,3.0
[2299.42],2,2.0
[2783.45],2,2.0
[3788.92],3,3.0
[1888.12],2,2.0
[1865.24],2,2.0
[2816.25],2,2.0
[3198.13],3,3.0
[1323.54],1,1.0
[3610.61],3,3.0
[3279.55],3,3.0
[3551.05],3,3.0
[7117.32],4,4.0
[1119.93],1,1.0
[3393.65],3,3.0
[8074.91],4,4.0
[2373.69],2,2.0
[602.18],1,1.0
[3064.85],3,3.0
[3316.15],3,3.0
[1980.73],2,2.0
[3926.87],3,3.0
[1755.99],2,2.0
[11302.94],4,4.0
[2382.88],2,2.0
[1629.16],2,2.0
[4912.18],3,3.0
[1591.33],2,2.0
[2042.18],2,2.0
[1145.12],1,1.0
[2958.06],2,2.0
[2628.15],2,2.0
[2541.34],2,2.0
[3632.42],3,3.0
[2903.69],2,2.0
[3803.13],3,3.0
[3652.47],3,3.0
[3589.47],3,3.0
[3320.84],3,3.0
[18356.27],4,4.0
[2458.33],2,2.0
[4991.54],3,3.0
[3493.91],3,3.0
[2966.81],2,2.0
[1327.94],1,1.0
[4657.29],3,3.0
[1121.28],1,1.0
[1851.66],2,2.0
[3809.43],3,3.0
[3474.31],3,3.0
[11886.41],4,4.0
[3349.81],3,3.0
[3499.35],3,3.0
[2851.89],2,2.0
[3638.05],3,3.0
[3940.43],3,3.0
[2291.94],2,2.0
[1024.67],1,1.0
[2055.86],2,2.0
[1044.49],1,1.0
[3843.78],3,3.0
[3460.83],3,3.0
[2095.09],2,2.0
[2869.52],2,2.0
[1199.06],1,1.0
[3040.41],3,3.0
[2135.49],2,2.0
[3256.34],3,3.0
[3442.8],3,3.0
[3316.07],3,3.0
[1353.89],1,1.0
[2316.09],2,2.0
[2682.08],2,2.0
[1641.37],2,2.0
[3890.01],3,3.0
[2756.43],2,2.0
